Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Type,latitude,longitude
Grande Réserve Muscadet de Sèvre et Maine Sur Lie 2018,France,Muscadet-Sevre et Maine,Dominique Salmon,3.6,57,9.99,2018,White,43.175661,5.750837100000001
Chardonnay 2018,Chile,Central Valley,Carmen,3.6,57,6.5,2018,White,43.175661,5.750837100000001
Parallèle 45 Côtes Du Rhône Blanc 2018,France,Côtes-du-Rhône,Paul Jaboulet Aîné,3.6,57,11.47,2018,White,43.175661,5.750837100000001
Riesling K 2016,France,Alsace,Paul Kubler,3.5,57,13.55,2016,White,47.9655453,7.234753699999999
Kalk & Kreide Sauvignon Blanc 2019,Austria,Südsteiermark,Tement,4.0,57,13.71,2019,White,46.6861778,15.6125406
Nahesteiner Riesling Trocken 2017,Germany,Nahe,Diel,3.7,57,15.39,2017,White,46.6861778,15.6125406
Les Preuses Chablis Grand Cru 2017,France,Chablis Grand Cru,Domaine Nathalie et Gilles Fevre,4.3,57,65.0,2017,White,47.8420294,3.809305499999999
Chardonnay 2019,South Africa,Robertson,Arabella,3.7,57,5.95,2019,White,47.8420294,3.809305499999999
Meursault 2016,France,Meursault,Faiveley,4.2,57,46.5,2016,White,47.8420294,3.809305499999999
Chardonnay 2018,United States,California,Crane Lake,3.5,57,9.26,2018,White,48.2665718,-92.4884914
Riesling Trocken Brauneberger Juffer Sonnenuhr GG 2018,Germany,Brauneberg,Fritz Haag,4.1,57,28.7,2018,White,48.2665718,-92.4884914
Chenin Blanc (Steen op Hout) 2019,South Africa,Stellenbosch,Mulderbosch,3.3,57,10.49,2019,White,-33.9484965,18.7667762
Puro Torrontes 2019,Argentina,Mendoza,Dieter Meier,3.8,57,10.89,2019,White,-33.9484965,18.7667762
M Capriva Del Friuli 2015,Italy,Friuli-Venezia Giulia,Schiopetto,4.3,57,75.9,2015,White,45.95167559999999,13.5071621
Cellar Selection Chardonnay 2019,Chile,Central Valley,Santa Carolina,3.4,57,5.95,2019,White,45.95167559999999,13.5071621
Weissburgunder Trocken 2018,Germany,Saale-Unstrut,Winzervereinigung Freyburg-Unstrut,3.2,57,7.63,2018,White,51.2182141,11.7682491
Gavi di Gavi 2019,Italy,Gavi,Fontanafredda,3.8,57,12.25,2019,White,45.9747129,12.56818
Sauvignon Blanc 2019,South Africa,Constantia,Klein Constantia,4.0,57,15.5,2019,White,-34.0385508,18.4133995
Sauvignon Blanc 2017,New Zealand,Marlborough,Curious Kiwi,3.6,57,7.74,2017,White,-34.0385508,18.4133995
Treaty Tree Reserve Sauvignon Blanc - Semillon 2017,South Africa,Western Cape,Flagstone,3.7,57,9.95,2017,White,-34.0385508,18.4133995
Sauvignon 2019,Italy,Colli Orientali del Friuli,La Tunella,4.3,57,13.16,2019,White,46.040687,13.4374668
Weisser Burgunder II 2015,Germany,Pfalz,Von Winning,3.8,58,15.95,2015,White,49.4106226,8.1863799
Bechtheimer Riesling 2016,Germany,Rheinhessen,Dreissigacker,3.6,58,18.94,2016,White,49.4106226,8.1863799
Zeltinger Sonnenuhr Riesling Spätlese 2016,Germany,Zeltingen,Joh. Jos. Prüm,4.3,58,26.32,2016,White,49.4106226,8.1863799
Chardonnay Piemonte Costebianche 2017,Italy,Piemonte,Coppo,3.4,58,18.75,2017,White,44.7203498,8.2814286
Gamlitzer Gelber Muskateller 2017,Austria,Südsteiermark,Gross,4.1,58,19.4,2017,White,44.7203498,8.2814286
Riesling No 1 Trocken 2018,Germany,Rheingau,Eser,3.7,58,7.79,2018,White,44.7203498,8.2814286
Faß 25 Ayler Riesling 2018,Germany,Mosel,Peter Lauer,4.1,58,13.35,2018,White,49.6289469,6.5532144
Kranachberg Sauvignon Blanc 2017,Austria,Südsteiermark,Sattlerhof,3.9,58,41.58,2017,White,46.7133078,15.5393226
Staforte Soave Classico 2017,Italy,Soave Classico,Prà,4.0,58,15.9,2017,White,41.4662849,12.9022116
Pinot Blanc Classic 2017,France,Alsace,Bestheim,3.4,58,7.99,2017,White,41.4662849,12.9022116
Fernão Pires 2016,Portugal,Península de Setúbal,Portinho do Covo,3.6,58,5.7,2016,White,41.4662849,12.9022116
JT Blanc Costières de Nîmes 2016,France,Costières-de-Nîmes,Château de Nages,4.0,58,18.03,2016,White,43.79186929999999,4.3729272
Santenay Premier Cru 'Gravières' Blanc 2015,France,Santenay 1er Cru 'Les Gravières',Château de la Crée,4.3,58,73.63,2015,White,46.9147949,4.6868397
Höhenflug Chardonnay 2018,Germany,Pfalz,Hensel,4.3,58,16.77,2018,White,46.9147949,4.6868397
Sancerre Blanc 2018,France,Sancerre,Dominique et Janine Crochet,4.0,58,15.5,2018,White,46.9147949,4.6868397
Sauvignon Blanc 2017,Germany,Pfalz,Georg Mosbacher,3.8,58,12.5,2017,White,49.42322310000001,8.189898099999999
Nuovo Quadro Gavi 2019,Italy,Gavi,La Battistina,3.9,58,14.73,2019,White,44.4172899,7.5081422
Achenio Bolgheri Bianco 2015,Italy,Bolgheri,Campo Alla Sughera,3.8,58,15.4,2015,White,43.1941959,10.6157493
Musbrugger 2016,Germany,Baden,Ziereisen,4.3,58,18.42,2016,White,47.6547677,7.559164399999998
Gundian Albariño 2018,Spain,Rías Baixas,Adega Valdes,3.8,58,9.55,2018,White,42.755741,-8.427157
Vita Bella Côtes de Provence 2016,France,Côtes de Provence,La Mascaronne,3.9,58,16.5,2016,White,43.38488900000001,6.279998
Scheu... Aber Geil! 2018,Germany,Pfalz,Emil Bauer & Söhne,3.5,58,9.65,2018,White,43.38488900000001,6.279998
Sauvignon Blanc 2019,Chile,Central Valley,TerraNoble,3.6,58,6.83,2019,White,43.38488900000001,6.279998
Wehlener Sonnenuhr Riesling Kabinett 2015,Germany,Wehlen,Kerpen,3.7,58,9.5,2015,White,50.8747592,6.6883728
Isabelino Verdejo 2018,Spain,Rueda,Reina de Castilla,3.7,58,8.5,2018,White,50.8747592,6.6883728
Sémillon 2017,South Africa,Franschhoek,Boekenhoutskloof,3.9,58,25.5,2017,White,-33.9425804,19.1080145
Weissburgunder 2018,Germany,Rheinhessen,Dreissigacker,3.9,58,10.9,2018,White,-33.9425804,19.1080145
Turmhof Chardonnay 2017,Italy,Südtirol - Alto Adige,Tiefenbrunner,3.4,59,13.5,2017,White,-33.9425804,19.1080145
Contessa Entellina Chiarandà 2017,Italy,Contessa Entellina,Donnafugata,4.0,59,23.9,2017,White,36.8810019,14.5644909
Reserve Chardonnay 2018,Argentina,Tupungato,Domaine Bousquet,3.6,59,8.58,2018,White,-33.4327804,-69.1925673
Halenberg Riesling GG 2017,Germany,Nahe,Emrich-Schönleber,4.2,59,42.0,2017,White,-33.4327804,-69.1925673
Kerner 2016,Romania,Tarnave,Villa Vinea,3.8,59,9.9,2016,White,46.37780189999999,24.4177127
Chenin Blanc 2018,South Africa,Western Cape,Laborie,3.5,59,7.32,2018,White,43.0768533,-70.8001957
Ried Renner Grüner Veltliner 2015,Austria,Kamptal,Hirsch,3.8,59,23.01,2015,White,43.0768533,-70.8001957
Solosole Vermentino 2019,Italy,Bolgheri,Poggio Al Tesoro,4.1,59,14.9,2019,White,43.5797653,10.550356
Viognier 2018,France,Pays d'Oc,Baron Philippe de Rothschild,3.6,59,8.78,2018,White,43.5797653,10.550356
Cà da Bosio Gavi 2016,Italy,Gavi,Vite Colte,3.6,59,8.95,2016,White,44.62606230000001,7.954723199999999
The Wolftrap White Blend 2019,South Africa,Franschhoek,Boekenhoutskloof,3.5,59,6.3,2019,White,-33.9425804,19.1080145
Darling Sauvignon Blanc 2018,South Africa,Darling,Fairview,3.6,59,12.96,2018,White,-33.9425804,19.1080145
Deux Roches Tradition Mâcon-Villages 2017,France,Mâcon-Villages,Collovray & Terrier,3.9,59,10.97,2017,White,46.298989,4.755555999999999
Chardonnay 2017,South Africa,Stellenbosch,Vergelegen,3.7,59,15.16,2017,White,-34.0772932,18.8917315
Vom Lehm Gewürztraminer 2017,Italy,Südtirol - Alto Adige,Castelfeder,3.9,59,12.7,2017,White,-34.0772932,18.8917315
Asia Cuvée 2019,Austria,Wien,Mayer am Pfarrplatz,4.1,59,11.99,2019,White,48.25507390000001,16.3588897
Weissburgunder Trocken 2018,Germany,Pfalz,Weingut Metzger,3.9,59,8.04,2018,White,49.57853309999999,8.161003599999999
Horizont Grüner Veltliner 2018,Austria,Weinviertel,Herbert Zillinger,3.7,59,11.67,2018,White,48.43839939999999,16.7920721
Vinha Centenária Reserva Branco 2012,Portugal,Douro,Dona Berta,4.2,59,24.27,2012,White,48.43839939999999,16.7920721
Qvinterra Riesling 2017,Germany,Rheinhessen,Kühling-Gillot,3.8,59,13.69,2017,White,49.93124,8.3066
Riesling Trocken 2018,Germany,Rheinhessen,Bischel,3.7,59,8.2,2018,White,38.7089133,-93.2712811
Sauvignon Blanc 2019,France,Pays d'Oc,Les Jamelles,3.5,59,5.46,2019,White,38.7089133,-93.2712811
Pinot Grigio 2019,Italy,Colli Orientali del Friuli,Livio Felluga,4.1,59,18.9,2019,White,38.7089133,-93.2712811
Chassagne-Montrachet 1er Cru Morgeot Monopole Clos de La Chapelle Blanc 2016,France,Chassagne-Montrachet 1er Cru 'Morgeot',Louis Jadot - Domaine Duc de Magenta,4.3,59,98.15,2016,White,38.7089133,-93.2712811
Trebbiano - Pinot Grigio 2019,Italy,Puglia,Cielo e Terra,4.0,59,4.25,2019,White,45.4947822,11.3626897
Terroir de Saint Alban Blanc Sec 2018,France,Savoie,Mathieu Apffel,3.4,60,16.47,2018,White,45.5349125,5.9505512
Nuragus di Cagliari 2018,Italy,Nuragus di Cagliari,Antonella Corda,3.6,60,13.55,2018,White,39.3846546,9.1132358
Kallstadter Saumagen Riesling Spätlese Trocken 2016,Germany,Pfalz,Koehler-Ruprecht,4.0,60,17.45,2016,White,49.4914991,8.1751278
Chablis 2018,France,Chablis,Domaine des Hâtes,4.0,60,15.5,2018,White,47.871254,3.7700113
1300 Torrontés 2019,Argentina,Tupungato,Andeluna,3.8,60,7.99,2019,White,-33.455505,-69.21215
Louro do Bolo Godello Valdeorras 2019,Spain,Valdeorras,Rafael Palacios,3.9,60,15.9,2019,White,42.3973871,-7.0921039
Heerkretz Riesling GG 2017,Germany,Rheinhessen,Wagner-Stempel,3.9,60,46.41,2017,White,49.79729,7.95609
Weissburgunder Trocken 2018,Germany,Pfalz,Dr. Bürklin-Wolf,3.6,60,8.9,2018,White,49.79729,7.95609
Touraine Sauvignon 2018,France,Touraine,Domaine Malet,3.6,60,8.57,2018,White,49.79729,7.95609
Paula Chardonnay 2018,Argentina,Mendoza,Doña Paula,3.5,60,6.73,2018,White,49.79729,7.95609
Pechstein Riesling GG 2017,Germany,Pfalz,Dr. Von Bassermann-Jordan,4.3,60,37.04,2017,White,49.4081542,8.1857663
Chassagne-Montrachet 1er Cru 'Cailleret' 2013,France,Chassagne-Montrachet 1er Cru 'Cailleret',Jean-Marc Morey,4.1,60,72.0,2013,White,46.9380673,4.7313782
Grauburgunder 2018,Germany,Baden,Salwey,3.7,60,11.5,2018,White,48.0889834,7.6292858
Steinporz Smaragd Grüner Veltliner 2015,Austria,Wachau,Gritsch Mauritiushof,4.1,60,20.95,2015,White,48.3656924,15.4145285
Select Chardonnay 2017,Austria,Wien,Wieninger,4.1,60,20.28,2017,White,48.3656924,15.4145285
Ratscher Sauvignon Blanc 2016,Austria,Südsteiermark,Gross,3.8,60,19.4,2016,White,48.3656924,15.4145285
Le Margherite 2018,Italy,Langhe,Brandini,4.0,60,14.65,2018,White,48.3656924,15.4145285
Lugana 2019,Italy,Lugana,Zonin,3.3,60,8.94,2019,White,48.3656924,15.4145285
Chenin Blanc 2019,South Africa,Stellenbosch,Kaapzicht,3.5,60,8.5,2019,White,-33.9133424,18.7371328
Valle Escondido Torrontes 2016,Argentina,Mendoza,Gouguenheim,3.4,60,7.9,2016,White,-33.329341,-69.1640439
Ermita Veracruz Verdejo 2018,Spain,Rueda,Bodegas Veracruz,3.6,60,8.8,2018,White,19.173773,-96.1342241
Frühlingsplätzchen Riesling GG 2016,Germany,Nahe,Emrich-Schönleber,4.1,60,38.9,2016,White,19.173773,-96.1342241
Terre di Tufi Toscana Bianco 2017,Italy,Toscana,Teruzzi & Puthod,3.6,60,16.0,2017,White,26.1976177,-81.8115905
Floreado Sauvignon Blanc 2019,Italy,Südtirol - Alto Adige,Andrian,4.1,60,12.95,2019,White,46.518955,11.2336867
Zeltinger Himmelreich Riesling Kabinett 2018,Germany,Mosel,Markus Molitor,4.1,60,14.25,2018,White,46.518955,11.2336867
Oktav Grauburgunder 2018,Germany,Baden,Heger,3.9,60,10.7,2018,White,46.518955,11.2336867
Leithaberg Chardonnay 2017,Austria,Neusiedlersee-Hügelland,Esterházy,3.5,60,14.63,2017,White,50.6568523,-102.0757792
Reserva 347 Vineyards Sauvignon Blanc 2017,Chile,Casablanca Valley,De Martino,3.7,60,8.8,2017,White,40.5700597,-74.61593289999999
Pessac-Léognan Blanc 2016,France,Pessac-Léognan,Château de Fieuzal,3.9,61,58.29,2016,White,44.71375090000001,-0.6063917
Weissburgunder 2018,Germany,Rheinhessen,Pfannebecker,3.6,61,7.25,2018,White,44.71375090000001,-0.6063917
Chardonnay Salento Charà 2018,Italy,Salento,Castello Monaci,3.8,61,8.5,2018,White,40.3886681,17.8795064
Cool-Climate Chenin Blanc 2018,South Africa,Walker Bay,Creation,3.6,61,16.99,2018,White,40.3886681,17.8795064
Grüner Veltliner Federspiel Himmelstiege 2019,Austria,Wachau,Domäne Wachau,3.7,61,10.3,2019,White,48.3920656,15.5273111
Éo Blanc 2018,Switzerland,Zürich,Staatskellerei Zürich,3.9,61,27.29,2018,White,47.6436329,8.6070639
Página Sauvignon Blanc 2017,Portugal,Lisboa,Romana Vini,4.0,61,16.57,2017,White,47.6436329,8.6070639
Weissburgunder 2018,Germany,Rheinhessen,Stefan Winter,3.8,61,8.74,2018,White,47.6436329,8.6070639
Ermitage de l'Orée 2003,France,Hermitage,M. Chapoutier,4.0,61,181.5,2003,White,47.6436329,8.6070639
Riesling Stein Gaisberg Reserve 2018,Austria,Kremstal,Petra Unger,3.9,61,14.57,2018,White,48.3852087,15.6151474
Eins Zu Eins Grauer Burgunder 2019,Germany,Pfalz,Weingut A. Diehl,3.9,61,7.24,2019,White,48.3852087,15.6151474
Rachel's Chenin Blanc 2019,South Africa,Coastal Region,Boschendal,3.7,61,8.41,2019,White,-33.8774894,18.9727309
Chardonnay 2018,Chile,Casablanca Valley,Montes Alpha,3.8,61,16.4,2018,White,-33.8774894,18.9727309
Little Yering Chardonnay 2017,Australia,Yarra Valley,Yering Station,3.3,61,11.95,2017,White,-37.6733929,145.3839577
Chenin Blanc 2016,South Africa,Citrusdal Mountain,Botanica,4.0,61,27.95,2016,White,-37.6733929,145.3839577
Pinot Grigio 2018,Italy,Friuli Isonzo,I Feudi di Romans,3.8,61,14.53,2018,White,45.8023853,13.4473073
Villa Solais Vermentino di Sardegna 2019,Italy,Vermentino di Sardegna,Santadi,3.6,61,7.87,2019,White,39.0921807,8.7158107
Fabelhaft Riesling 2018,Germany,Mosel,Fio,3.5,61,10.42,2018,White,39.0921807,8.7158107
Chablis 2017,France,Chablis,Domaine Jean Dauvissat,3.9,61,22.0,2017,White,47.8158102,3.7730724
Pessac-Léognan Blanc 2005,France,Pessac-Léognan,Château de Fieuzal,4.0,61,44.95,2005,White,44.71375090000001,-0.6063917
Riesling SONNE 2017,Austria,Niederösterreich,Weingut R&A Pfaffl,3.9,61,16.59,2017,White,44.71375090000001,-0.6063917
Tannenberg Sauvignon Blanc 2018,Italy,Südtirol - Alto Adige,Manincor,3.9,61,23.06,2018,White,46.3914762,11.2551839
Arneis Roero 2019,Italy,Roero,Vietti,3.8,61,14.9,2019,White,44.6242163,7.9791973
Protocolo Blanco 2016,Spain,Castilla,Dominio de Eguren,3.5,61,4.95,2016,White,42.5559078,-2.6026041
Langenlois Spiegel 1.ÖTW Reserve 2011,Austria,Kamptal,Loimer,3.9,61,28.0,2011,White,48.4820775,15.6824926
T.N. 06 Abendrot 2015,Italy,Trentino-Alto Adige,Thomas Niedermayr,3.9,62,29.9,2015,White,46.4496745,11.24745
Schüttenberg Chardonnay 2018,Austria,Niederösterreich,Markowitsch,4.0,62,16.58,2018,White,48.0554417,16.738552
Von Den Grossen Lagen 2018,Germany,Nahe,Korrell,4.0,62,19.44,2018,White,49.8441406,7.914689099999999
Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2005,France,Pessac-Léognan,Château Latour-Martillac,3.9,62,48.95,2005,White,44.7115527,-0.5392612999999999
Sancerre Blanc 2018,France,Sancerre,Domaine Salmon,3.9,62,14.9,2018,White,47.1307592,-1.4415202
Contrada Salvarenza Vecchie Vigne Soave Classico 2016,Italy,Soave Classico,Gini,3.9,62,28.18,2016,White,47.1307592,-1.4415202
Pettenthal Riesling GG Trocken 2016,Germany,Rheinhessen,Weingut Gunderloch,3.9,62,32.5,2016,White,49.9146801,8.3438728
Pošip 2016,Croatia,Dalmatian Coast,Kunjas,3.9,62,15.9,2016,White,49.9146801,8.3438728
Grauburgunder Herrenstück 2016,Germany,Baden,Weingut Holger Koch,3.8,62,12.95,2016,White,48.0764505,7.652524199999999
Riesling Graacher Domprobst Kabinett 2015,Germany,Mosel,Markus Molitor,3.9,62,17.29,2015,White,48.0764505,7.652524199999999
Torrontes 2017,Argentina,Mendoza,Argento,3.9,62,9.99,2017,White,48.0764505,7.652524199999999
Beaune 1er Cru 'Clos des Mouches' Blanc 2017,France,Beaune 1er Cru 'Le Clos des Mouches',Joseph Drouhin,4.4,62,121.85,2017,White,48.0764505,7.652524199999999
Vouvray 2018,France,Vouvray,Famille Bougrier,3.8,62,6.95,2018,White,47.31980979999999,1.3975039
Côtes de Gascogne Les 4 Réserve 2017,France,Côtes de Gascogne,Domaine du Tariquet,3.5,62,8.5,2017,White,47.31980979999999,1.3975039
La Ripe Bianchello del Metauro 2017,Italy,Bianchello del Metauro,Roberto Lucarelli,3.4,62,9.5,2017,White,43.7799371,12.8836279
Nounat 2019,Spain,Mallorca,Binigrau,4.2,62,18.75,2019,White,39.643384,2.857667
Fendant 2017,Switzerland,Valais,Domaines Rouvinez,3.5,62,17.4,2017,White,46.2856367,7.5451972
Sauvignon Blanc 2016,South Africa,Cape Agulhas,Lomond,3.5,62,9.65,2016,White,50.3500357,-112.6447523
Berg Roseneck Riesling 2014,Germany,Rüdesheim,Georg Breuer,4.2,62,39.0,2014,White,50.3500357,-112.6447523
Le Saline Vermentino di Gallura Superiore 2017,Italy,Vermentino di Gallura,Vigneti Zanatta,4.2,62,17.9,2017,White,40.8688394,9.5480572
Albizzia Chardonnay 2019,Italy,Toscana,Frescobaldi,3.7,62,8.73,2019,White,40.8688394,9.5480572
Muskat Freyheit 2017,Austria,Niederösterreich,Heinrich,3.6,63,29.0,2017,White,43.1450267,-78.69633139999999
Elbling Trocken 2018,Germany,Sachsen,Weingut Schloss Proschwitz,3.8,63,11.9,2018,White,51.1791874,13.4753084
Riesling 2018,Germany,Rheinhessen,Weingut Baeder,3.6,63,11.25,2018,White,49.7664221,7.9949278
Esprit de Crès Ricards Viognier 2016,France,Pays d'Oc,Domaine des Crès Ricards,3.7,63,7.28,2016,White,43.6402279,3.4857834
Chardonnay - Weissburgunder 2018,Germany,Pfalz,Rings,3.9,63,8.9,2018,White,43.6402279,3.4857834
Wehlener Sonnenuhr Riesling Kabinett 2016,Germany,Wehlen,Schloss Lieser,4.1,63,16.95,2016,White,49.9172879,7.0195801
Collio Sauvignon 2017,Italy,Collio,Schiopetto,3.8,63,16.9,2017,White,45.95167559999999,13.5071621
Organic Chardonnay - Muscat 2018,Spain,Valencia,Neleman,3.6,63,6.5,2018,White,45.95167559999999,13.5071621
Chardonnay Vigneti delle Dolomiti 2019,Italy,Vigneti delle Dolomiti,Santa Margherita,3.3,63,8.49,2019,White,44.3254364,9.1954432
Falerio 2018,Italy,Falerio,Velenosi,3.5,63,5.9,2018,White,44.3254364,9.1954432
Jesuitengarten Riesling GG 2014,Germany,Pfalz,Dr. Von Bassermann-Jordan,4.1,63,39.95,2014,White,49.4081542,8.1857663
Turmhof Gewürztraminer 2017,Italy,Südtirol - Alto Adige,Tiefenbrunner,4.2,63,18.15,2017,White,49.4081542,8.1857663
Ungeheuer GG 2016,Germany,Pfalz,Georg Mosbacher,4.0,63,32.27,2016,White,49.42322310000001,8.189898099999999
The King's Thorn Pinot Gris 2016,New Zealand,Marlborough,The Kings Series,3.4,63,31.9,2016,White,49.42322310000001,8.189898099999999
Riesling Sonnenberg GG 2011,Germany,Pfalz,Friedrich Becker,3.7,63,22.69,2011,White,49.42322310000001,8.189898099999999
Cellar Selection Sauvignon Blanc 2019,Chile,Central Valley,Santa Carolina,3.1,63,5.95,2019,White,49.42322310000001,8.189898099999999
Pinot Grigio 2019,Italy,Südtirol - Alto Adige,St. Michael-Eppan,3.8,63,9.31,2019,White,46.4560767,11.2623877
Goldriesling Trocken 2018,Germany,Sachsen,Weingut Schloss Proschwitz,3.8,63,12.5,2018,White,51.1791874,13.4753084
Obere Steigen Grüner Veltliner 2019,Austria,Traisental,Markus Huber,3.7,63,8.89,2019,White,48.337472,15.697274
Le Merle Blanc de Château Clarke Bordeaux Blanc 2018,France,Bordeaux,Château Clarke,4.1,63,27.27,2018,White,48.337472,15.697274
Volx Riesling 2017,Germany,Mosel,Van Volxem,3.9,63,13.5,2017,White,49.6427945,6.5787574
Laurens Campher 2017,South Africa,Stellenbosch,Muratie,3.9,63,13.68,2017,White,-33.8704712,18.8759232
Wehlener Sonnenuhr Riesling Kabinett 2014,Germany,Mosel,Markus Molitor,3.9,64,14.43,2014,White,-33.8704712,18.8759232
Le Cornillard Anjou 2015,France,Anjou,Domaine Patrick Baudouin,4.1,64,33.83,2015,White,47.3309747,-0.7161215999999999
Sauvignon Blanc 2017,New Zealand,Marlborough,Leefield Station,3.7,64,14.9,2017,White,47.3309747,-0.7161215999999999
Müller-Thurgau Trocken 2018,Germany,Saale-Unstrut,Winzervereinigung Freyburg-Unstrut,3.3,64,6.26,2018,White,51.2182141,11.7682491
Stein Sauvignon 2018,Italy,Südtirol - Alto Adige,Nals Margreid,4.0,64,11.95,2018,White,46.5388341,11.2039337
Pinot Grigio 2018,Italy,Veneto,Gorgo,3.7,64,7.9,2018,White,46.5388341,11.2039337
Pulpo Albariño 2019,Spain,Galicia,Pagos del Rey,3.9,64,7.7,2019,White,41.7749163,-3.9150994
Alteni di Brassica Langhe 2017,Italy,Langhe,Gaja,4.1,64,109.0,2017,White,33.7405484,-84.3463317
Ungeheuer GG 2017,Germany,Pfalz,Reichsrat von Buhl,4.0,64,29.9,2017,White,33.7405484,-84.3463317
Bianco N.V.,Italy,Vino d'Italia,Apericena,3.8,64,5.7,N.V.,White,43.6305136,-116.2036761
Fiano Di Avellino 2019,Italy,Fiano de Avellino,Feudi di San Gregorio,4.0,64,11.5,2019,White,40.9111904,14.8675003
Lenchen Riesling Kabinett 2018,Germany,Rheingau,Peter Jakob Kühn,4.0,64,18.9,2018,White,50.01094000000001,8.02121
Sonett Grauburgunder 2018,Germany,Baden,Heger,3.8,64,9.48,2018,White,50.01094000000001,8.02121
Aulerde Riesling GG 2017,Germany,Rheinhessen,Wittmann,4.2,64,34.73,2017,White,41.8483505,-73.07505789999999
Riesling Alsace Signature 2017,France,Alsace,Wolfberger,3.5,64,8.28,2017,White,48.0421092,7.310097499999999
Vignes de Nicole Chardonnay - Viognier Pays d'Oc 2019,France,Pays d'Oc,Paul Mas,3.8,64,7.37,2019,White,48.0421092,7.310097499999999
Rüdesheimer Berg Rottland Hinterhaus Riesling 2016,Germany,Rheingau,Leitz,3.9,64,37.04,2016,White,48.0421092,7.310097499999999
Weissburgunder 2019,Germany,Pfalz,Schneider,3.9,64,12.5,2019,White,48.0421092,7.310097499999999
Estates Douro Branco 2018,Portugal,Douro,Churchill's,3.7,64,14.73,2018,White,47.6552194,-117.4232528
Kinheimer Hubertuslay Riesling Auslese 2015,Germany,Mosel,Markus Molitor,4.5,64,115.95,2015,White,47.6552194,-117.4232528
The Long Walk Chardonnay 2019,South Africa,Western Cape,Footprint,3.6,64,6.5,2019,White,33.2807617,-111.7848281
Chardonnay 2018,United States,Washington,Two Vines,3.4,64,9.7,2018,White,26.9351222,-80.0884444
Branu Vermentino di Gallura 2019,Italy,Vermentino di Gallura,Surrau,4.0,64,9.65,2019,White,41.0669029,9.4368014
Vieilles Vignes Entre-deux-Mers 2019,France,Entre-deux-Mers,Château Sainte-Marie,3.8,64,10.49,2019,White,46.4399095,-71.0163039
Muros Antigos Escolha 2019,Portugal,Vinho Verde,Anselmo Mendes,3.6,64,6.32,2019,White,42.0910533,-8.320297199999999
